NAME	# MATCHING PROBE SETS	MATCHING PROBE SET(S)	
TAF11	1	TAF11	
RPL18	1	RPL18	
FGD1	1	FGD1	
SLC15A2	1	SLC15A2	
SNPH	1	SNPH	
GOLGA6L4	1	GOLGA6L4	
ZNF81	1	ZNF81	
CTDNEP1	1	CTDNEP1	
CHD7	1	CHD7	
SHMT2	1	SHMT2	
ZZZ3	1	ZZZ3	
ADGRB3	1	ADGRB3	
ZNF568	1	ZNF568	
LINC01503	1	LINC01503	
ZNF780B	1	ZNF780B	
PLAGL1	1	PLAGL1	
ZNF676	1	ZNF676	
STARD13	1	STARD13	
FOXF1	1	FOXF1	
RNFT1	1	RNFT1	
CTSC	1	CTSC	
CASP6	1	CASP6	
WIPI1	1	WIPI1	
CCDC71L	1	CCDC71L	
LRIG2	1	LRIG2	
SUSD3	1	SUSD3	
ATP2B3	1	ATP2B3	
CHST10	1	CHST10	
MIR17HG	1	MIR17HG	
ANKRD10	1	ANKRD10	
ZNF417	1	ZNF417	
HRH1	1	HRH1	
PRKG2	1	PRKG2	
ZNF454	1	ZNF454	
UTRN	1	UTRN	
STK24	1	STK24	
CEACAM19	1	CEACAM19	
STT3B	1	STT3B	
NACA	1	NACA	
UBL4A	1	UBL4A	
SP2	1	SP2	
ZNF572	1	ZNF572	
TCEAL7	1	TCEAL7	
GNG4	1	GNG4	
SNRNP48	1	SNRNP48	
SLFN13	1	SLFN13	
TUBB3	1	TUBB3	
POLDIP3	1	POLDIP3	
TMEM249	1	TMEM249	
SNRK	1	SNRK	
CHTOP	1	CHTOP	
KLLN	1	KLLN	
LINC00601	1	LINC00601	
MXD1	1	MXD1	
SLC2A13	1	SLC2A13	
OXCT2P1	1	OXCT2P1	
ASGR1	1	ASGR1	
KHDRBS1	1	KHDRBS1	
ASB6	1	ASB6	
VENTXP3	1	VENTXP3	
C4B	1	C4B	
ADAMTS7P4	1	ADAMTS7P4	
MPV17L	1	MPV17L	
LRRC37B	1	LRRC37B	
AKR1B10	1	AKR1B10	
ID1	1	ID1	
C2CD5	1	C2CD5	
AGPAT3	1	AGPAT3	
MKRN1	1	MKRN1	
HMOX1	1	HMOX1	
ZNF264	1	ZNF264	
KRCC1	1	KRCC1	
FAM238C	1	FAM238C	
TLR8-AS1	1	TLR8-AS1	
ATRX	1	ATRX	
PKIB	1	PKIB	
TRIM21	1	TRIM21	
MSL2	1	MSL2	
ZNF451	1	ZNF451	
SLC26A6	1	SLC26A6	
ENSG00000271254	1	LOC102724250	
GALNT4	1	GALNT4	
DUSP18	1	DUSP18	
UBL3	1	UBL3	
USP45	1	USP45	
LUZP2	1	LUZP2	
STX5	1	STX5	
SMARCC2	1	SMARCC2	
RASAL3	1	RASAL3	
TNFRSF10D	1	TNFRSF10D	
LINC00342	1	LINC00342	
PTK2B	1	PTK2B	
ZSWIM8	1	ZSWIM8	
ENSG00000289007	1	LOC101928092	
C14orf39	1	C14orf39	
WAC	1	WAC	
TSEN2	1	TSEN2	
KBTBD8	1	KBTBD8	
SEPTIN7P14	1	SEPTIN7P14	
CLDN15	1	CLDN15	
FEM1C	1	FEM1C	
EXOC3	1	EXOC3	
GABARAPL1	1	GABARAPL1	
NOTCH2NLA	1	NOTCH2NLA	
KBTBD2	1	KBTBD2	
KC6	1	KC6	
CCNG2	1	CCNG2	
MREG	1	MREG	
ZNF346	1	ZNF346	
C18orf54	1	C18orf54	
ATP1B2	1	ATP1B2	
APOBEC3D	1	APOBEC3D	
FMNL1-DT	1	FMNL1-DT	
RPL10A	1	RPL10A	
DAPK2	1	DAPK2	
FBXO36	1	FBXO36	
KCNJ14	1	KCNJ14	
ZMAT5	1	ZMAT5	
ACP6	1	ACP6	
ZNF8-DT	1	ZNF8-DT	
VPS37B	1	VPS37B	
H3-3A	1	H3-3A	
CWC22	1	CWC22	
DLST	1	DLST	
BTAF1	1	BTAF1	
LINC00926	1	LINC00926	
AARS1	1	AARS1	
DDX50	1	DDX50	
ZSCAN30	1	ZSCAN30	
CDK5RAP3	1	CDK5RAP3	
KIAA1328	1	KIAA1328	
DYRK4	1	DYRK4	
NDUFA4L2	1	NDUFA4L2	
ABCG2	1	ABCG2	
SLC45A1	1	SLC45A1	
HSD17B2	1	HSD17B2	
ZNF461	1	ZNF461	
CXCL3	1	CXCL3	
EXOSC8	1	EXOSC8	
HIF1A	1	HIF1A	
LINC02234	1	LINC02234	
RBMS1P1	1	RBMS1P1	
PTGER2	1	PTGER2	
COMT	1	COMT	
SLC43A1	1	SLC43A1	
ZNF140	1	ZNF140	
CCDC144CP	1	CCDC144CP	
RALGAPA2	1	RALGAPA2	
BHLHB9	1	BHLHB9	
IGSF9B	1	IGSF9B	
CRYL1	1	CRYL1	
RPS28	1	RPS28	
ARHGEF4	1	ARHGEF4	
WDR6	1	WDR6	
RBM33	1	RBM33	
CNTNAP1	1	CNTNAP1	
CSNK1A1	1	CSNK1A1	
ZNF234	1	ZNF234	
PALM3	1	PALM3	
TUBB2B	1	TUBB2B	
SGTB	1	SGTB	
EFCAB7	1	EFCAB7	
DNMBP	1	DNMBP	
TMEM223	1	TMEM223	
IFRD1	1	IFRD1	
TMEM80	1	TMEM80	
SP6	1	SP6	
RSRC1	1	RSRC1	
BORCS8-MEF2B	1	BORCS8-MEF2B	
LEO1	1	LEO1	
RPS28P7	1	RPS28P7	
MYLK3	1	MYLK3	
NBPF26	1	NBPF26	
B3GALT2	1	B3GALT2	
GMEB1	1	GMEB1	
GSTCD	1	GSTCD	
GABRR2	1	GABRR2	
LINC02605	1	LINC02605	
NTN5	1	NTN5	
RYK	1	RYK	
C1orf74	1	C1orf74	
DCDC1	1	DCDC1	
TCEANC2	1	TCEANC2	
LINC02204	1	LINC02204	
LINC02086	1	LINC02086	
SMARCC1	1	SMARCC1	
PJA1	1	PJA1	
SGSM2	1	SGSM2	
SMYD4	1	SMYD4	
WASF3	1	WASF3	
MRPL35	1	MRPL35	
LAP3	1	LAP3	
SWT1	1	SWT1	
PCDHA10	1	PCDHA10	
THUMPD1	1	THUMPD1	
ASF1A	1	ASF1A	
PRCC	1	PRCC	
SMIM19	1	SMIM19	
ZNF2	1	ZNF2	
HTRA3	1	HTRA3	
TRIB1	1	TRIB1	
NKTR	1	NKTR	
RBBP6	1	RBBP6	
INSYN2A	1	INSYN2A	
EVC2	1	EVC2	
MED12L	1	MED12L	
ZNF155	1	ZNF155	
SOCS6	1	SOCS6	
FHOD1	1	FHOD1	
SLC16A1	1	SLC16A1	
TDRD3	1	TDRD3	
HNRNPH3	1	HNRNPH3	
PCDHGA7	1	PCDHGA7	
ZNF595	1	ZNF595	
ZNF266	1	ZNF266	
PPFIBP1	1	PPFIBP1	
GRB10	1	GRB10	
C2orf76	1	C2orf76	
IRX5	1	IRX5	
OTX1	1	OTX1	
RPLP0P6	1	RPLP0P6	
TERT	1	TERT	
PRMT7	1	PRMT7	
CCNB1IP1	1	CCNB1IP1	
ENSG00000249713	1	LOC101929109	
MPP4	1	MPP4	
RPL39	1	RPL39	
GNL3LP1	1	GNL3LP1	
ANOS1	1	ANOS1	
PRKCSH	1	PRKCSH	
NNMT	1	NNMT	
APBB2	1	APBB2	
USP32P2	1	USP32P2	
NUDT1	1	NUDT1	
AGAP11	1	AGAP11	
CERK	1	CERK	
SPAG8	1	SPAG8	
RPS4X	1	RPS4X	
KRAS	1	KRAS	
WASHC4	1	WASHC4	
C20orf204	1	C20orf204	
SORBS1	1	SORBS1	
BMS1P23	1	BMS1P23	
ZMYM3	1	ZMYM3	
MCL1	1	MCL1	
DHX35	1	DHX35	
SNHG6	1	SNHG6	
RHOBTB3	1	RHOBTB3	
EIF3EP1	1	EIF3EP1	
ANGPTL1	1	ANGPTL1	
PDE1A	1	PDE1A	
RECQL	1	RECQL	
NECAB3	1	NECAB3	
ZNF385C	1	ZNF385C	
LHX6	1	LHX6	
UNC50	1	UNC50	
SCAND2P	1	SCAND2P	
GDF1	1	GDF1	
HMX3	1	HMX3	
C1QL4	1	C1QL4	
DNHD1	1	DNHD1	
CCNJL	1	CCNJL	
KDM5C	1	KDM5C	
XIST	1	XIST	
RIC8B	1	RIC8B	
ZNF292	1	ZNF292	
RPS18	1	RPS18	
NACAD	1	NACAD	
PITHD1	1	PITHD1	
PHF14	1	PHF14	
TCEAL8	1	TCEAL8	
FTH1P7	1	FTH1P7	
ZC3H8	1	ZC3H8	
C2orf81	1	C2orf81	
CEBPD	1	CEBPD	
MYH9	1	MYH9	
RPL18A	1	RPL18A	
DAAM1	1	DAAM1	
ZNF230	1	ZNF230	
BST2	1	BST2	
NHEJ1	1	NHEJ1	
IL34	1	IL34	
KLHL15	1	KLHL15	
TEX9	1	TEX9	
PLCB3	1	PLCB3	
DENND2C	1	DENND2C	
LINC02058	1	LINC02058	
ZNF615	1	ZNF615	
HOXA10	1	HOXA10	
CD83	1	CD83	
TLX2	1	TLX2	
ASPHD2	1	ASPHD2	
BIN1	1	BIN1	
PRR34	1	PRR34	
CBR3	1	CBR3	
KMT5A	1	KMT5A	
BBS5	1	BBS5	
PSMD6-AS2	1	PSMD6-AS2	
ABRAXAS1	1	ABRAXAS1	
TADA2A	1	TADA2A	
ENDOV	1	ENDOV	
CCKAR	1	CCKAR	
DYNLT1	1	DYNLT1	
WASH2P	1	WASH2P	
PEMT	1	PEMT	
FBXO15	1	FBXO15	
BOLA3-AS1	1	BOLA3-AS1	
PHF1	1	PHF1	
WDR90	1	WDR90	
IL17RB	1	IL17RB	
OLFML2A	1	OLFML2A	
TWF2	1	TWF2	
SHC4	1	SHC4	
RFC1	1	RFC1	
ZBTB17	1	ZBTB17	
ERBIN	1	ERBIN	
DLL1	1	DLL1	
MAPK10	1	MAPK10	
TSPAN14	1	TSPAN14	
PHF20L1	1	PHF20L1	
IST1	1	IST1	
DIP2A	1	DIP2A	
ZNF214	1	ZNF214	
LYG1	1	LYG1	
GNRH1	1	GNRH1	
CCDC66	1	CCDC66	
GALNTL6	1	GALNTL6	
LINC01521	1	LINC01521	
H2AJ	1	H2AJ	
CDPF1	1	CDPF1	
PMS2CL	1	PMS2CL	
BCOR	1	BCOR	
CACNA1G	1	CACNA1G	
HOXD13	1	HOXD13	
ZNF540	1	ZNF540	
TUT4	1	TUT4	
ZNF300P1	1	ZNF300P1	
TTC26	1	TTC26	
MTA3	1	MTA3	
RPL13P12	1	RPL13P12	
RP9P	1	RP9P	
GAPDHP33	1	GAPDHP33	
SNTB1	1	SNTB1	
ATG4C	1	ATG4C	
RPL3	1	RPL3	
TMSB4XP4	1	TMSB4XP4	
LSM8	1	LSM8	
MANBA	1	MANBA	
RBM39	1	RBM39	
ZNF518A	1	ZNF518A	
SLC1A5	1	SLC1A5	
RPL7A	1	RPL7A	
HHIP-AS1	1	HHIP-AS1	
CUL1	1	CUL1	
PADI2	1	PADI2	
UBE2Q2P1	1	UBE2Q2P1	
NPAT	1	NPAT	
FAR2P2	1	FAR2P2	
CFAP36	1	CFAP36	
KAT2A	1	KAT2A	
FAM156A	1	FAM156A	
PAPLN-AS1	1	PAPLN-AS1	
GOLGA8B	1	GOLGA8B	
KMT5C	1	KMT5C	
BRPF3-AS1	1	BRPF3-AS1	
SYNJ2	1	SYNJ2	
NPM1P7	1	NPM1P7	
GOLGA8O	1	GOLGA8O	
RPL22P1	1	RPL22P1	
SRD5A1	1	SRD5A1	
FREM1	1	FREM1	
VMAC	1	VMAC	
GCLM	1	GCLM	
FBXL7	1	FBXL7	
HNRNPF	1	HNRNPF	
CFB	1	CFB	
ZSWIM7	1	ZSWIM7	
ZKSCAN8	1	ZKSCAN8	
ZNF415	1	ZNF415	
DTX3L	1	DTX3L	
ZNF205	1	ZNF205	
ZNF616	1	ZNF616	
RPL21P28	1	RPL21P28	
DISP3	1	DISP3	
FBXL4	1	FBXL4	
RNF125	1	RNF125	
LARP1	1	LARP1	
RPL13AP25	1	RPL13AP25	
RAB3A	1	RAB3A	
DYNC2I1	1	DYNC2I1	
KRT10-AS1	1	KRT10-AS1	
IRF6	1	IRF6	
DHX40	1	DHX40	
ZNF174	1	ZNF174	
RIF1	1	RIF1	
FAR1	1	FAR1	
NSA2	1	NSA2	
FNIP1	1	FNIP1	
RPL13	1	RPL13	
SRP14-DT	1	SRP14-DT	
ARHGEF19	1	ARHGEF19	
HIRA	1	HIRA	
CCDC69	1	CCDC69	
TLR9	1	TLR9	
CREB1	1	CREB1	
LINC00662	1	LINC00662	
CAT	1	CAT	
KLF3-AS1	1	KLF3-AS1	
SYPL2	1	SYPL2	
RPL11	1	RPL11	
NBPF12	1	NBPF12	
NRF1	1	NRF1	
QRICH1	1	QRICH1	
ACSL6	1	ACSL6	
NOB1	1	NOB1	
PTMAP2	1	PTMAP2	
ZBED6CL	1	ZBED6CL	
NBEAP1	1	NBEAP1	
ENSG00000286264	1	LOC114841035	
SMIM30	1	SMIM30	
SETMAR	1	SETMAR	
FAM131C	1	FAM131C	
RNF157	1	RNF157	
PRKACB	1	PRKACB	
MIR29B2CHG	1	MIR29B2CHG	
XPO7	1	XPO7	
CMPK2	1	CMPK2	
ABRACL	1	ABRACL	
WDR83	1	WDR83	
DNAJC22	1	DNAJC22	
ENSG00000229119	1	RPLP0P9	
C2	1	C2	
TSC2	1	TSC2	
SAMD9	1	SAMD9	
EIF2B2	1	EIF2B2	
TPRKB	1	TPRKB	
NAMPTP1	1	NAMPTP1	
M1AP	1	M1AP	
ZNF821	1	ZNF821	
BBS4	1	BBS4	
KYAT1	1	KYAT1	
ZNF224	1	ZNF224	
MRPS21	1	MRPS21	
CASP8AP2	1	CASP8AP2	
FGF14-AS2	1	FGF14-AS2	
GLUD2	1	GLUD2	
CELF6	1	CELF6	
AHCYL1	1	AHCYL1	
ADIRF	1	ADIRF	
F13A1	1	F13A1	
ALDH1A1	1	ALDH1A1	
ZSCAN22	1	ZSCAN22	
SPEF1	1	SPEF1	
ZNF836	1	ZNF836	
ZNF654	1	ZNF654	
SLC9A5	1	SLC9A5	
SLFN5	1	SLFN5	
GPC2	1	GPC2	
ARHGAP42	1	ARHGAP42	
AK4P3	1	AK4P3	
SCARNA17	1	SCARNA17	
MEF2C	1	MEF2C	
LINC01812	1	LINC01812	
ZNF197	1	ZNF197	
OSBPL3	1	OSBPL3	
KLC4	1	KLC4	
IFT57	1	IFT57	
SFT2D3	1	SFT2D3	
RNF169	1	RNF169	
SCAI	1	SCAI	
GAS2	1	GAS2	
UBE2O	1	UBE2O	
MYLK4	1	MYLK4	
ZDHHC11	1	ZDHHC11	
HACE1	1	HACE1	
PHLDA3	1	PHLDA3	
RMDN3	1	RMDN3	
ALG10B	1	ALG10B	
TBXAS1	1	TBXAS1	
TECPR2	1	TECPR2	
ETV4	1	ETV4	
CTDP1	1	CTDP1	
XRCC1	1	XRCC1	
JAKMIP3	1	JAKMIP3	
DM1-AS	1	DM1-AS	
PPP2R3B	1	PPP2R3B	
NFKB1	1	NFKB1	
CCAR2	1	CCAR2	
TENT2	1	TENT2	
USF3	1	USF3	
C6orf62	1	C6orf62	
MPHOSPH8	1	MPHOSPH8	
L3MBTL2-AS1	1	L3MBTL2-AS1	
INTS4P1	1	INTS4P1	
HNRNPUL2	1	HNRNPUL2	
TNRC6A	1	TNRC6A	
MAP4	1	MAP4	
ZNF707	1	ZNF707	
AMER1	1	AMER1	
ZNF41	1	ZNF41	
LIMS4	1	LIMS4	
AQP11	1	AQP11	
MAFF	1	MAFF	
NBAS	1	NBAS	
CYP4F26P	1	CYP4F26P	
ZNF766	1	ZNF766	
ANKS3	1	ANKS3	
GPAM	1	GPAM	
FES	1	FES	
PIDD1	1	PIDD1	
TBX19	1	TBX19	
LCE3A	1	LCE3A	
ZNF254	1	ZNF254	
RNF8	1	RNF8	
MDM4	1	MDM4	
TLL1	1	TLL1	
FHL1	1	FHL1	
RPL32P3	1	RPL32P3	
CLK4	1	CLK4	
RPL27	1	RPL27	
SNUPN	1	SNUPN	
ZNF317	1	ZNF317	
ZNF506	1	ZNF506	
FOXC2-AS1	1	FOXC2-AS1	
GATA6	1	GATA6	
CZIB	1	CZIB	
POLA1	1	POLA1	
UBAP1L	1	UBAP1L	
RBPJ	1	RBPJ	
ZRSR2	1	ZRSR2	
METTL3	1	METTL3	
MAX	1	MAX	
ZFP2	1	ZFP2	
PRICKLE4	1	PRICKLE4	
MT-ND3	1	ND3	
KAT14	1	KAT14	
CHRNA5	1	CHRNA5	
PCDHGA4	1	PCDHGA4	
C20orf203	1	C20orf203	
SCO2	1	SCO2	
LINC01597	1	LINC01597	
CENPJ	1	CENPJ	
ENSG00000251002	1	LOC105370401	
ZNF701	1	ZNF701	
PARP2	1	PARP2	
RTL9	1	RTL9	
RAB6A	1	RAB6A	
DMXL1	1	DMXL1	
MAPKAPK2	1	MAPKAPK2	
MORF4L1P1	1	MORF4L1P1	
PWAR5	1	PWAR5	
ZNF232	1	ZNF232	
SPAG4	1	SPAG4	
ZNF106	1	ZNF106	
GCN1	1	GCN1	
PRSS27	1	PRSS27	
CHD3	1	CHD3	
ZNF7	1	ZNF7	
C4orf3	1	C4orf3	
ZBED8	1	ZBED8	
CD40	1	CD40	
HAUS4	1	HAUS4	
CPED1	1	CPED1	
ITGA10	1	ITGA10	
ATP6V1B1	1	ATP6V1B1	
LDB3	1	LDB3	
GCAWKR	1	GCAWKR	
FAM102A	1	FAM102A	
RBM12B	1	RBM12B	
PTPRU	1	PTPRU	
CLUHP3	1	CLUHP3	
TSSK6	1	TSSK6	
CLINT1	1	CLINT1	
ANKRD16	1	ANKRD16	
NPIPA9	1	NPIPA9	
SLX1A-SULT1A3	1	SLX1A-SULT1A3	
ZBTB12	1	ZBTB12	
JPH1	1	JPH1	
GLT8D1	1	GLT8D1	
CRTAP	1	CRTAP	
KCNAB3	1	KCNAB3	
RPS9	1	RPS9	
PXN	1	PXN	
ZNF75D	1	ZNF75D	
TRG-AS1	1	TRG-AS1	
ZNF736	1	ZNF736	
KCNE3	1	KCNE3	
PMFBP1	1	PMFBP1	
KCNC4	1	KCNC4	
LCTL	1	LCTL	
ANKRD36B	1	ANKRD36B	
CPT1A	1	CPT1A	
PCDH1	1	PCDH1	
PARP9	1	PARP9	
CLHC1	1	CLHC1	
TMSB15B	1	TMSB15B	
SERP1	1	SERP1	
CES3	1	CES3	
AIRE	1	AIRE	
PIGC	1	PIGC	
SGK2	1	SGK2	
ZFYVE26	1	ZFYVE26	
ELF1	1	ELF1	
HMGN4	1	HMGN4	
RNF215	1	RNF215	
TTC28	1	TTC28	
TMEM132A	1	TMEM132A	
HGFAC	1	HGFAC	
RB1CC1	1	RB1CC1	
TGDS	1	TGDS	
LRFN1	1	LRFN1	
SLC2A12	1	SLC2A12	
RBMX2	1	RBMX2	
FEV	1	FEV	
RGPD8	1	RGPD8	
BMT2	1	BMT2	
ZNF25	1	ZNF25	
KIZ	1	KIZ	
RPS12	1	RPS12	
TRAF7	1	TRAF7	
TRANK1	1	TRANK1	
REPIN1-AS1	1	REPIN1-AS1	
HPCA	1	HPCA	
ARHGAP11A-SCG5	1	ARHGAP11A-SCG5	
FBXL5	1	FBXL5	
ELL3	1	ELL3	
CCNY	1	CCNY	
METTL7B	1	METTL7B	
ZNF732	1	ZNF732	
HEATR6	1	HEATR6	
RGS11	1	RGS11	
ZNF256	1	ZNF256	
ZNF843	1	ZNF843	
ZNF829	1	ZNF829	
ASB3	1	ASB3	
FBXL3	1	FBXL3	
SLC3A2	1	SLC3A2	
SMTN	1	SMTN	
NPIPP1	1	NPIPP1	
TVP23C-CDRT4	1	TVP23C-CDRT4	
CCDC146	1	CCDC146	
MIR99AHG	1	MIR99AHG	
SPTSSA	1	SPTSSA	
PCDHGA10	1	PCDHGA10	
LTBP4	1	LTBP4	
RAB28	1	RAB28	
MPHOSPH9	1	MPHOSPH9	
CFAP298-TCP10L	1	CFAP298-TCP10L	
ATP6V1G2-DDX39B	1	ATP6V1G2-DDX39B	
CSRNP1	1	CSRNP1	
UBE2Q2	1	UBE2Q2	
WBP2NL	1	WBP2NL	
PARP16	1	PARP16	
LINC00894	1	LINC00894	
NRROS	1	NRROS	
ENSG00000230606	1	LOC100506123	
PBXIP1	1	PBXIP1	
SOX12	1	SOX12	
GRAMD1A	1	GRAMD1A	
KLF17	1	KLF17	
SPATA17	1	SPATA17	
C19orf53	1	C19orf53	
TRPV2	1	TRPV2	
LINC02152	1	LINC02152	
CABIN1	1	CABIN1	
LMO2	1	LMO2	
SLC25A28	1	SLC25A28	
MAPK7	1	MAPK7	
HSPA12A	1	HSPA12A	
HECW2	1	HECW2	
CASC2	1	CASC2	
SLC12A2	1	SLC12A2	
LINC01703	1	LINC01703	
KIF2A	1	KIF2A	
STX16-NPEPL1	1	STX16-NPEPL1	
RRN3P1	1	RRN3P1	
PPP3CB	1	PPP3CB	
SPART	1	SPART	
H3-3B	1	H3-3B	
BEGAIN	1	BEGAIN	
ZNF548	1	ZNF548	
GIT2	1	GIT2	
ZNF723	1	ZNF723	
C2CD4D-AS1	1	C2CD4D-AS1	
OIP5	1	OIP5	
CHRFAM7A	1	CHRFAM7A	
NSMCE2	1	NSMCE2	
TTC30A	1	TTC30A	
RUNX3	1	RUNX3	
FZD7	1	FZD7	
DCP2	1	DCP2	
ZNF143	1	ZNF143	
ARSL	1	ARSL	
EDEM1	1	EDEM1	
SMAD4	1	SMAD4	
ATXN7L2	1	ATXN7L2	
SLFNL1	1	SLFNL1	
NCAM1	1	NCAM1	
DNAJC13	1	DNAJC13	
ZNF546	1	ZNF546	
RPSA	1	RPSA	
PAQR6	1	PAQR6	
FER1L6	1	FER1L6	
ZNF658	1	ZNF658	
MTHFD2	1	MTHFD2	
NUDT11	1	NUDT11	
RUBCNL	1	RUBCNL	
SLC16A11	1	SLC16A11	
SSBP3P1	1	SSBP3P1	
LONRF3	1	LONRF3	
ZNF658B	1	ZNF658B	
SCGB1B2P	1	SCGB1B2P	
MMAA	1	MMAA	
KIAA2026	1	KIAA2026	
TCERG1	1	TCERG1	
NUDT6	1	NUDT6	
FAM86C2P	1	FAM86C2P	
SLC25A12	1	SLC25A12	
NUDT13	1	NUDT13	
TRIM45	1	TRIM45	
FAHD2A	1	FAHD2A	
RN7SKP16	1	RN7SKP16	
XIAP	1	XIAP	
HAGLROS	1	HAGLROS	
FAXC	1	FAXC	
TAFA3	1	TAFA3	
PCDHGC5	1	PCDHGC5	
TCHH	1	TCHH	
PURB	1	PURB	
EIF3E	1	EIF3E	
FTH1P10	1	FTH1P10	
HSPA6	1	HSPA6	
ELN	1	ELN	
SEC22B3P	1	SEC22B3P	
SOS1	1	SOS1	
TEP1	1	TEP1	
PDXK	1	PDXK	
ZFP30	1	ZFP30	
GBA2	1	GBA2	
INTS11	1	INTS11	
RPL13AP7	1	RPL13AP7	
GPRC5B	1	GPRC5B	
WBP11	1	WBP11	
GAS1RR	1	GAS1RR	
PGBD5	1	PGBD5	
PPT2-EGFL8	1	PPT2-EGFL8	
CTNND1	1	CTNND1	
PFKL	1	PFKL	
HLA-H	1	HLA-H	
PSD	1	PSD	
TBC1D20	1	TBC1D20	
XBP1	1	XBP1	
SDCCAG8	1	SDCCAG8	
BCS1L	1	BCS1L	
ABCB6	1	ABCB6	
IL15	1	IL15	
TMEM232	1	TMEM232	
PPP2R5D	1	PPP2R5D	
NAPA-AS1	1	NAPA-AS1	
CEP89	1	CEP89	
PDP1	1	PDP1	
WEE1	1	WEE1	
EVI2B	1	EVI2B	
NEK6	1	NEK6	
RAB36	1	RAB36	
FBXO41	1	FBXO41	
NAP1L1	1	NAP1L1	
CLASRP	1	CLASRP	
ENSG00000238142	1	LOC105376805	
CTBP2P10	1	CTBP2P10	
BRICD5	1	BRICD5	
RPSAP70	1	RPSAP70	
GAS8	1	GAS8	
MYH16	1	MYH16	
COA5	1	COA5	
SMIM20	1	SMIM20	
SIK1	1	SIK1	
FBXL17	1	FBXL17	
NUMA1	1	NUMA1	
CLIC4P1	1	CLIC4P1	
CDKN1B	1	CDKN1B	
HHIP	1	HHIP	
CSPG4P5	1	CSPG4P5	
PARP3	1	PARP3	
GPATCH2	1	GPATCH2	
S1PR1	1	S1PR1	
RPL32	1	RPL32	
ZNF549	1	ZNF549	
ZNF407	1	ZNF407	
NBPF11	1	NBPF11	
GSTM1	1	GSTM1	
TCN1	1	TCN1	
STRN	1	STRN	
RRN3P2	1	RRN3P2	
WDR24	1	WDR24	
ECE1-AS1	1	ECE1-AS1	
GPR75	1	GPR75	
BBC3	1	BBC3	
WSB1	1	WSB1	
POU5F1	1	POU5F1	
CCDC30	1	CCDC30	
ZNF45-AS1	1	ZNF45-AS1	
ZNF570	1	ZNF570	
THOC2	1	THOC2	
SLC38A5	1	SLC38A5	
UBE2H	1	UBE2H	
AGO4	1	AGO4	
SANBR	1	SANBR	
PPP1R9A	1	PPP1R9A	
LINC02878	1	LINC02878	
ZNF19	1	ZNF19	
METTL14	1	METTL14	
CFP	1	CFP	
CDC42BPA	1	CDC42BPA	
SNCB	1	SNCB	
PAPOLG	1	PAPOLG	
NAGK	1	NAGK	
RNASEH2B	1	RNASEH2B	
TRIM34	1	TRIM34	
NPTN-IT1	1	NPTN-IT1	
ZNF137P	1	ZNF137P	
THAP2	1	THAP2	
MSANTD3-TMEFF1	1	MSANTD3-TMEFF1	
CTSH	1	CTSH	
EDRF1-DT	1	EDRF1-DT	
ZNF691	1	ZNF691	
STRADA	1	STRADA	
TPTE2P6	1	TPTE2P6	
KCNN3	1	KCNN3	
PEX11G	1	PEX11G	
PCBP2-OT1	1	PCBP2-OT1	
UCKL1-AS1	1	UCKL1-AS1	
PHYH	1	PHYH	
METTL25B	1	METTL25B	
SYNGR3	1	SYNGR3	
SENP7	1	SENP7	
IFT88	1	IFT88	
MEOX1	1	MEOX1	
CNIH1	1	CNIH1	
RAB43	1	RAB43	
WNT2B	1	WNT2B	
ASPRV1	1	ASPRV1	
WDR81	1	WDR81	
CCDC9	1	CCDC9	
TMEM30B	1	TMEM30B	
CCNL1	1	CCNL1	
LINC00189	1	LINC00189	
GCKR	1	GCKR	
PPP1CB	1	PPP1CB	
CEBPB	1	CEBPB	
CCDC82	1	CCDC82	
OFD1	1	OFD1	
THNSL1	1	THNSL1	
TG	1	TG	
ZC3H14	1	ZC3H14	
HOXC13	1	HOXC13	
SEC16B	1	SEC16B	
RGPD1	1	RGPD1	
LOH12CR2	1	LOH12CR2	
SMARCD3	1	SMARCD3	
HUWE1	1	HUWE1	
GLUD1	1	GLUD1	
ZNF281	1	ZNF281	
COL8A2	1	COL8A2	
IQCN	1	IQCN	
NMRAL2P	1	NMRAL2P	
ENSG00000233251	1	LOC100129434	
UBN2	1	UBN2	
SYCP2L	1	SYCP2L	
GET1-SH3BGR	1	GET1-SH3BGR	
RPS11P5	1	RPS11P5	
GLDC	1	GLDC	
HECTD4	1	HECTD4	
UNC5B-AS1	1	UNC5B-AS1	
USP10	1	USP10	
C2orf42	1	C2orf42	
SART3	1	SART3	
AHI1	1	AHI1	
ANKMY1	1	ANKMY1	
CFAP45	1	CFAP45	
OTUD5	1	OTUD5	
TCAM1P	1	TCAM1P	
R3HDM2	1	R3HDM2	
RBM15	1	RBM15	
DNM1P41	1	DNM1P41	
PNMA8C	1	PNMA8C	
SDR42E1	1	SDR42E1	
LINC00847	1	LINC00847	
TMOD2	1	TMOD2	
SNX27	1	SNX27	
LINC00920	1	LINC00920	
IMPDH2	1	IMPDH2	
BCKDHA	1	BCKDHA	
CIBAR1	1	CIBAR1	
UBR2	1	UBR2	
SEC24B	1	SEC24B	
CYTH1	1	CYTH1	
GDF11	1	GDF11	
RPS6KA6	1	RPS6KA6	
FOXD2	1	FOXD2	
RFLNA	1	RFLNA	
LNP1	1	LNP1	
SOX30	1	SOX30	
CHMP3	1	CHMP3	
